Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent,Season,time_index,farm_time_index,week_sin,week_cos,quarter_sin,quarter_cos,total_fertiliser,temperature_x_humidity,sunlight_x_temperature,Water_Weekly_L_lag_1,Water_Weekly_L_lag_2,Water_Weekly_L_lag_4,Water_Weekly_L_lag_8,Water_Weekly_L_rolling_mean_2,Water_Weekly_L_rolling_mean_4,Water_Weekly_L_rolling_mean_8,Temperature_Avg_C_lag_1,Temperature_Avg_C_lag_2,Temperature_Avg_C_lag_4,Temperature_Avg_C_lag_8,Temperature_Avg_C_rolling_mean_2,Temperature_Avg_C_rolling_mean_4,Temperature_Avg_C_rolling_mean_8,Sunlight_Hours_lag_1,Sunlight_Hours_lag_2,Sunlight_Hours_lag_4,Sunlight_Hours_lag_8,Sunlight_Hours_rolling_mean_2,Sunlight_Hours_rolling_mean_4,Sunlight_Hours_rolling_mean_8,Humidity_Percent_lag_1,Humidity_Percent_lag_2,Humidity_Percent_lag_4,Humidity_Percent_lag_8,Humidity_Percent_rolling_mean_2,Humidity_Percent_rolling_mean_4,Humidity_Percent_rolling_mean_8,Nitrogen_Weekly_lag_1,Nitrogen_Weekly_lag_2,Nitrogen_Weekly_lag_4,Nitrogen_Weekly_lag_8,Nitrogen_Weekly_rolling_mean_2,Nitrogen_Weekly_rolling_mean_4,Nitrogen_Weekly_rolling_mean_8,Phosphorus_Weekly_lag_1,Phosphorus_Weekly_lag_2,Phosphorus_Weekly_lag_4,Phosphorus_Weekly_lag_8,Phosphorus_Weekly_rolling_mean_2,Phosphorus_Weekly_rolling_mean_4,Phosphorus_Weekly_rolling_mean_8,Potassium_Weekly_lag_1,Potassium_Weekly_lag_2,Potassium_Weekly_lag_4,Potassium_Weekly_lag_8,Potassium_Weekly_rolling_mean_2,Potassium_Weekly_rolling_mean_4,Potassium_Weekly_rolling_mean_8,Calcium_Weekly_lag_1,Calcium_Weekly_lag_2,Calcium_Weekly_lag_4,Calcium_Weekly_lag_8,Calcium_Weekly_rolling_mean_2,Calcium_Weekly_rolling_mean_4,Calcium_Weekly_rolling_mean_8,Magnesium_Weekly_lag_1,Magnesium_Weekly_lag_2,Magnesium_Weekly_lag_4,Magnesium_Weekly_lag_8,Magnesium_Weekly_rolling_mean_2,Magnesium_Weekly_rolling_mean_4,Magnesium_Weekly_rolling_mean_8
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q2,11,395257.2,56465.31428571429,19.0,6.8,10.7,6.5,3.8,15.62857142857143,6.871428571428572,74.92857142857143,Autumn,23,23,-0.822983865893657,0.5680647467311548,1.2246467991473532e-16,-1.0,46.8,1171.026530612245,107.39061224489798,428768.3,413089.9,421953.5,427268.5,420929.1,422150.25,422104.33749999997,16.32857142857143,15.271428571428572,14.94285714285714,13.271428571428572,15.8,15.525,14.819642857142856,6.771428571428571,6.214285714285714,6.4,6.042857142857143,6.492857142857143,6.503571428571428,6.280357142857143,79.31428571428572,75.67142857142858,79.84285714285714,81.25714285714285,77.49285714285715,77.5,78.19821428571429,19.5,20.1,17.3,17.6,19.8,18.725,18.425,6.4,7.0,6.5,7.5,6.7,6.7,6.9875,11.0,11.9,11.2,11.9,11.450000000000003,11.55,11.6125,5.7,6.1,5.9,5.7,5.9,5.8500000000000005,5.8,3.4,3.2,3.5,3.8,3.3,3.35,3.5124999999999997
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q2,12,409206.0,58458.0,19.5,7.0,10.8,6.3,3.2,16.514285714285712,6.371428571428572,74.7,Autumn,24,24,-0.4647231720437684,0.88545602565321,1.2246467991473532e-16,-1.0,46.8,1233.6171428571429,105.2195918367347,395257.2,428768.3,424789.3,423435.1,412012.75,415476.17500000005,418102.925,15.62857142857143,16.32857142857143,15.55714285714286,13.771428571428572,15.97857142857143,15.696428571428573,15.114285714285714,6.871428571428572,6.771428571428571,6.628571428571428,5.971428571428571,6.821428571428571,6.621428571428572,6.383928571428571,74.92857142857143,79.31428571428572,75.17142857142858,80.62857142857142,77.12142857142857,76.27142857142857,77.40714285714286,19.0,19.5,18.0,17.8,19.25,19.15,18.6,6.8,6.4,6.9,7.1,6.6,6.775,6.8999999999999995,10.7,11.0,12.1,12.9,10.850000000000001,11.424999999999999,11.4625,6.5,5.7,5.7,6.2,6.1,6.0,5.9,3.8,3.4,3.3,3.5,3.5999999999999996,3.425,3.5124999999999997
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q2,13,407766.3,58252.32857142857,19.3,6.1,9.9,6.1,3.6,16.3,6.942857142857143,73.44285714285715,Autumn,25,25,6.432490598706546e-16,1.0,1.2246467991473532e-16,-1.0,45.0,1197.1185714285716,113.16857142857144,409206.0,395257.2,413089.9,424590.4,402231.6,411580.35000000003,416324.28750000003,16.514285714285712,15.62857142857143,15.271428571428572,13.814285714285717,16.07142857142857,15.935714285714287,15.457142857142857,6.371428571428572,6.871428571428572,6.214285714285714,5.842857142857143,6.621428571428572,6.557142857142857,6.433928571428572,74.7,74.92857142857143,75.67142857142858,77.85714285714286,74.81428571428572,76.15357142857142,76.66607142857144,19.5,19.0,20.1,19.4,19.25,19.525,18.8125,7.0,6.8,7.0,6.9,6.9,6.800000000000001,6.8875,10.8,10.7,11.9,11.0,10.750000000000002,11.1,11.200000000000001,6.3,6.5,6.1,5.5,6.4,6.15,5.9125,3.2,3.8,3.2,3.6,3.5,3.4,3.4749999999999996
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,1,364955.2,52136.45714285714,11.7,3.9,6.6,5.1,2.5,8.242857142857144,4.671428571428572,80.97142857142856,Winter,26,26,0.4647231720437685,0.8854560256532099,-1.0,-1.8369701987210297e-16,29.799999999999997,667.435918367347,38.50591836734694,407766.3,409206.0,428768.3,412939.7,408486.15,410249.44999999995,414221.27499999997,16.3,16.514285714285712,16.32857142857143,15.6,16.40714285714286,16.192857142857143,15.767857142857142,6.942857142857143,6.371428571428572,6.771428571428571,6.371428571428572,6.6571428571428575,6.739285714285714,6.571428571428571,73.44285714285715,74.7,79.31428571428572,75.84285714285714,74.07142857142858,75.59642857142858,76.11428571428571,19.3,19.5,19.5,17.7,19.4,19.325,18.8,6.1,7.0,6.4,7.6,6.55,6.575,6.7875,9.9,10.8,11.0,10.9,10.350000000000001,10.6,11.0625,6.1,6.3,5.7,5.6,6.199999999999999,6.1499999999999995,5.9875,3.6,3.2,3.4,3.8,3.4000000000000004,3.5,3.475
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,2,384354.1,54907.72857142857,11.0,3.9,6.3,4.8,2.6,8.628571428571428,4.628571428571428,80.51428571428572,Winter,27,27,0.8229838658936564,0.5680647467311559,-1.0,-1.8369701987210297e-16,28.6,694.7232653061225,39.93795918367346,364955.2,407766.3,395257.2,421953.5,386360.75,394296.17500000005,408223.2125,8.242857142857144,16.3,15.62857142857143,14.94285714285714,12.271428571428572,14.17142857142857,14.848214285714286,4.671428571428572,6.942857142857143,6.871428571428572,6.4,5.807142857142857,6.214285714285715,6.358928571428572,80.97142857142856,73.44285714285715,74.92857142857143,79.84285714285714,77.20714285714286,76.01071428571429,76.75535714285715,11.7,19.3,19.0,17.3,15.5,17.375,18.05,3.9,6.1,6.8,6.5,5.0,5.949999999999999,6.325,6.6,9.9,10.7,11.2,8.250000000000002,9.5,10.525,5.1,6.1,6.5,5.9,5.6,6.0,5.925,2.5,3.6,3.8,3.5,3.05,3.275,3.3125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,3,356196.7,50885.24285714286,10.1,3.5,6.2,5.4,2.7,9.342857142857143,4.914285714285714,84.64285714285714,Winter,28,28,0.992708874098054,0.120536680255323,-1.0,-1.8369701987210297e-16,27.900000000000002,790.8061224489796,45.9134693877551,384354.1,364955.2,409206.0,424789.3,374654.65,391570.39999999997,403523.28750000003,8.628571428571428,8.242857142857144,16.514285714285712,15.55714285714286,8.435714285714287,12.42142857142857,14.058928571428572,4.628571428571428,4.671428571428572,6.371428571428572,6.628571428571428,4.65,5.6535714285714285,6.137499999999999,80.51428571428572,80.97142857142856,74.7,75.17142857142858,80.74285714285713,77.40714285714286,76.83928571428572,11.0,11.7,19.5,18.0,11.35,15.375,17.2625,3.9,3.9,7.0,6.9,3.9,5.2250000000000005,6.0,6.3,6.6,10.8,12.1,6.450000000000001,8.4,9.9125,4.8,5.1,6.3,5.7,4.949999999999999,5.574999999999999,5.7875,2.6,2.5,3.2,3.3,2.55,2.975,3.2
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,4,379214.5,54173.5,11.6,3.8,7.1,5.2,2.3,9.385714285714286,4.414285714285714,83.25714285714285,Winter,29,29,0.9350162426854148,-0.35460488704253545,-1.0,-1.8369701987210297e-16,30.0,781.4277551020408,41.431224489795916,356196.7,384354.1,407766.3,413089.9,370275.4,378318.07499999995,394949.21249999997,9.342857142857143,8.628571428571428,16.3,15.271428571428572,8.985714285714286,10.62857142857143,13.282142857142858,4.914285714285714,4.628571428571428,6.942857142857143,6.214285714285714,4.7714285714285705,5.289285714285715,5.923214285714286,84.64285714285714,80.51428571428572,73.44285714285715,75.67142857142858,82.57857142857142,79.89285714285714,78.02321428571429,10.1,11.0,19.3,20.1,10.55,13.025,16.275,3.5,3.9,6.1,7.0,3.7,4.35,5.574999999999999,6.2,6.3,9.9,11.9,6.250000000000002,7.25,9.175,5.4,4.8,6.1,6.1,5.1,5.35,5.749999999999999,2.7,2.6,3.6,3.2,2.6500000000000004,2.85,3.125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,5,375893.0,53699.0,10.0,3.3,5.9,5.1,2.4,9.471428571428572,4.842857142857143,83.47142857142856,Winter,30,30,0.6631226582407952,-0.7485107481711012,-1.0,-1.8369701987210297e-16,26.700000000000003,790.5936734693877,45.86877551020409,379214.5,356196.7,364955.2,428768.3,367705.6,371180.125,390714.7875,9.385714285714286,9.342857142857143,8.242857142857144,16.32857142857143,9.364285714285714,8.9,12.54642857142857,4.414285714285714,4.914285714285714,4.671428571428572,6.771428571428571,4.664285714285714,4.657142857142857,5.698214285714285,83.25714285714285,84.64285714285714,80.97142857142856,79.31428571428572,83.94999999999999,82.34642857142856,78.97142857142858,11.6,10.1,11.7,19.5,10.85,11.099999999999998,15.2125,3.8,3.5,3.9,6.4,3.65,3.775,5.175,7.1,6.2,6.6,11.0,6.650000000000002,6.55,8.575,5.2,5.4,5.1,5.7,5.300000000000001,5.125,5.6375,2.3,2.7,2.5,3.4,2.5,2.525,3.0125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,6,368214.3,52602.04285714286,10.3,3.6,6.9,5.3,2.3,10.514285714285714,4.614285714285714,81.22857142857143,Winter,31,31,0.23931566428755768,-0.970941817426052,-1.0,-1.8369701987210297e-16,28.400000000000002,854.0604081632653,48.515918367346934,375893.0,379214.5,384354.1,395257.2,377553.75,373914.57499999995,384105.375,9.471428571428572,9.385714285714286,8.628571428571428,15.62857142857143,9.428571428571429,9.207142857142857,11.689285714285715,4.842857142857143,4.414285714285714,4.628571428571428,6.871428571428572,4.628571428571428,4.699999999999999,5.457142857142857,83.47142857142856,83.25714285714285,80.51428571428572,74.92857142857143,83.3642857142857,82.97142857142858,79.49107142857143,10.0,11.6,11.0,19.0,10.8,10.675,14.024999999999999,3.3,3.8,3.9,6.8,3.55,3.625,4.7875,5.9,7.1,6.3,10.7,6.500000000000002,6.375,7.9375,5.1,5.2,4.8,6.5,5.15,5.125,5.5625,2.4,2.3,2.6,3.8,2.3499999999999996,2.5,2.8875
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,7,361729.9,51675.7,11.2,3.4,6.7,5.1,2.5,9.857142857142858,4.557142857142857,81.62857142857142,Winter,32,32,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,28.9,804.6244897959183,44.92040816326531,368214.3,375893.0,356196.7,409206.0,372053.65,369879.625,380725.0125,10.514285714285714,9.471428571428572,9.342857142857143,16.514285714285712,9.992857142857144,9.678571428571429,11.05,4.614285714285714,4.842857142857143,4.914285714285714,6.371428571428572,4.728571428571429,4.696428571428571,5.175000000000001,81.22857142857143,83.47142857142856,84.64285714285714,74.7,82.35,83.14999999999999,80.27857142857142,10.3,10.0,10.1,19.5,10.15,10.5,12.9375,3.6,3.3,3.5,7.0,3.45,3.5500000000000003,4.3875,6.9,5.9,6.2,10.8,6.400000000000002,6.525,7.4625,5.3,5.1,5.4,6.3,5.199999999999999,5.25,5.4125,2.3,2.4,2.7,3.2,2.3499999999999996,2.425,2.7
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,8,348397.5,49771.07142857143,11.0,3.9,6.4,4.6,2.3,9.671428571428573,5.257142857142857,82.0,Winter,33,33,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,28.2,793.0571428571429,50.844081632653065,361729.9,368214.3,379214.5,407766.3,364972.1,371262.925,374790.5,9.857142857142858,10.514285714285714,9.385714285714286,16.3,10.185714285714287,9.807142857142857,10.217857142857143,4.557142857142857,4.614285714285714,4.414285714285714,6.942857142857143,4.585714285714285,4.607142857142857,4.948214285714286,81.62857142857142,81.22857142857143,83.25714285714285,73.44285714285715,81.42857142857142,82.39642857142857,81.14464285714286,11.2,10.3,11.6,19.3,10.75,10.774999999999999,11.899999999999999,3.4,3.6,3.8,6.1,3.5,3.5249999999999995,3.9375,6.7,6.9,7.1,9.9,6.8000000000000025,6.6499999999999995,6.95,5.1,5.3,5.2,6.1,5.199999999999999,5.175,5.2625,2.5,2.3,2.3,3.6,2.4,2.375,2.6125000000000003
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,9,357104.8,51014.97142857143,11.8,3.4,6.0,4.6,2.6,11.528571428571428,5.271428571428571,81.32857142857142,Winter,34,34,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,28.400000000000006,937.602244897959,60.77204081632653,348397.5,361729.9,375893.0,364955.2,355063.7,363558.67500000005,367369.4,9.671428571428573,9.857142857142858,9.471428571428572,8.242857142857144,9.764285714285716,9.87857142857143,9.389285714285714,5.257142857142857,4.557142857142857,4.842857142857143,4.671428571428572,4.907142857142857,4.817857142857143,4.7375,82.0,81.62857142857142,83.47142857142856,80.97142857142856,81.81428571428572,82.08214285714286,82.21428571428572,11.0,11.2,10.0,11.7,11.1,10.625,10.862499999999999,3.9,3.4,3.3,3.9,3.65,3.55,3.6625,6.4,6.7,5.9,6.6,6.5500000000000025,6.4750000000000005,6.5125,4.6,5.1,5.1,5.1,4.85,5.0249999999999995,5.075,2.3,2.5,2.4,2.5,2.4,2.375,2.45
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,10,374560.7,53508.67142857143,11.9,3.9,6.9,5.3,2.7,10.757142857142856,5.228571428571429,76.67142857142858,Winter,35,35,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,30.700000000000003,824.7655102040816,56.24448979591836,357104.8,348397.5,368214.3,384354.1,352751.15,358861.625,366388.1,11.528571428571428,9.671428571428573,10.514285714285714,8.628571428571428,10.600000000000001,10.392857142857142,9.8,5.271428571428571,5.257142857142857,4.614285714285714,4.628571428571428,5.264285714285714,4.925,4.8125,81.32857142857142,82.0,81.22857142857143,80.51428571428572,81.66428571428571,81.54642857142858,82.25892857142856,11.8,11.0,10.3,11.0,11.4,11.075,10.875,3.4,3.9,3.6,3.9,3.65,3.5749999999999997,3.6,6.0,6.4,6.9,6.3,6.200000000000002,6.5,6.4375,4.6,4.6,5.3,4.8,4.6,4.8999999999999995,5.012499999999999,2.6,2.3,2.3,2.6,2.45,2.425,2.4625
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,11,348443.7,49777.67142857143,11.6,3.9,6.7,4.8,2.6,11.642857142857142,5.114285714285714,80.91428571428571,Winter,36,36,-0.822983865893657,0.5680647467311548,-1.0,-1.8369701987210297e-16,29.6,942.073469387755,59.544897959183665,374560.7,357104.8,361729.9,356196.7,365832.75,360448.22500000003,365163.925,10.757142857142856,11.528571428571428,9.857142857142858,9.342857142857143,11.142857142857142,10.45357142857143,10.06607142857143,5.228571428571429,5.271428571428571,4.557142857142857,4.914285714285714,5.25,5.078571428571428,4.887499999999999,76.67142857142858,81.32857142857142,81.62857142857142,84.64285714285714,79.0,80.40714285714284,81.77857142857141,11.9,11.8,11.2,10.1,11.850000000000001,11.475000000000001,10.987499999999999,3.9,3.4,3.4,3.5,3.65,3.65,3.5999999999999996,6.9,6.0,6.7,6.2,6.450000000000002,6.5,6.5125,5.3,4.6,5.1,5.4,4.949999999999999,4.8999999999999995,5.075,2.7,2.6,2.5,2.7,2.6500000000000004,2.525,2.4749999999999996
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,12,351404.8,50200.68571428571,11.7,3.6,6.1,5.3,2.4,12.12857142857143,5.571428571428571,76.25714285714285,Winter,37,37,-0.4647231720437684,0.88545602565321,-1.0,-1.8369701987210297e-16,29.099999999999998,924.8902040816326,67.57346938775511,348443.7,374560.7,348397.5,379214.5,361502.2,357126.675,364194.80000000005,11.642857142857142,10.757142857142856,9.671428571428573,9.385714285714286,11.2,10.899999999999999,10.353571428571428,5.114285714285714,5.228571428571429,5.257142857142857,4.414285714285714,5.171428571428571,5.2178571428571425,4.9125,80.91428571428571,76.67142857142858,82.0,83.25714285714285,78.79285714285714,80.22857142857143,81.3125,11.6,11.9,11.0,11.6,11.75,11.575,11.175,3.9,3.9,3.9,3.8,3.9,3.7749999999999995,3.65,6.7,6.9,6.4,7.1,6.8000000000000025,6.5,6.575,4.8,5.3,4.6,5.2,5.05,4.825,5.0,2.6,2.7,2.3,2.3,2.6500000000000004,2.55,2.4625
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q3,13,349511.2,49930.17142857143,12.1,3.4,6.5,4.9,2.7,10.985714285714286,5.285714285714286,79.68571428571428,Winter,38,38,6.432490598706546e-16,1.0,-1.0,-1.8369701987210297e-16,29.599999999999998,875.4044897959184,58.06734693877551,351404.8,348443.7,357104.8,375893.0,349924.25,357878.5,360718.5875,12.12857142857143,11.642857142857142,11.528571428571428,9.471428571428572,11.885714285714286,11.514285714285714,10.696428571428573,5.571428571428571,5.114285714285714,5.271428571428571,4.842857142857143,5.3428571428571425,5.296428571428572,5.057142857142857,76.25714285714285,80.91428571428571,81.32857142857142,83.47142857142856,78.58571428571429,78.79285714285714,80.43749999999999,11.7,11.6,11.8,10.0,11.649999999999999,11.75,11.1875,3.6,3.9,3.4,3.3,3.75,3.7,3.6249999999999996,6.1,6.7,6.0,5.9,6.400000000000002,6.425,6.449999999999999,5.3,4.8,4.6,5.1,5.05,5.0,5.012499999999999,2.4,2.6,2.6,2.4,2.5,2.575,2.4749999999999996
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,1,424363.9,60623.41428571429,16.8,8.1,10.4,5.5,3.8,15.37142857142857,6.728571428571429,78.32857142857142,Spring,39,39,0.4647231720437685,0.8854560256532099,-2.4492935982947064e-16,1.0,44.599999999999994,1204.0220408163264,103.4277551020408,349511.2,351404.8,374560.7,368214.3,350458.0,355980.10000000003,357420.86250000005,10.985714285714286,12.12857142857143,10.757142857142856,10.514285714285714,11.557142857142857,11.378571428571428,10.885714285714286,5.285714285714286,5.571428571428571,5.228571428571429,4.614285714285714,5.428571428571429,5.3,5.112500000000001,79.68571428571428,76.25714285714285,76.67142857142858,81.22857142857143,77.97142857142856,78.38214285714285,79.96428571428571,12.1,11.7,11.9,10.3,11.899999999999999,11.825000000000001,11.450000000000001,3.4,3.6,3.9,3.6,3.5,3.7,3.6375,6.5,6.1,6.9,6.9,6.300000000000002,6.55,6.525,4.9,5.3,5.3,5.3,5.1,5.075,4.9875,2.7,2.4,2.7,2.3,2.55,2.6,2.5125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,2,432557.9,61793.985714285714,17.8,7.5,10.5,6.3,3.4,14.342857142857143,7.1571428571428575,75.15714285714286,Spring,40,40,0.8229838658936564,0.5680647467311559,-2.4492935982947064e-16,1.0,45.49999999999999,1077.9681632653062,102.65387755102041,424363.9,349511.2,348443.7,361729.9,386937.55000000005,368430.9,364439.5625,15.37142857142857,10.985714285714286,11.642857142857142,9.857142857142858,13.178571428571427,12.532142857142857,11.492857142857142,6.728571428571429,5.285714285714286,5.114285714285714,4.557142857142857,6.007142857142857,5.675,5.376785714285715,78.32857142857142,79.68571428571428,80.91428571428571,81.62857142857142,79.00714285714285,78.79642857142856,79.60178571428571,16.8,12.1,11.6,11.2,14.450000000000001,13.049999999999999,12.262500000000001,8.1,3.4,3.9,3.4,5.75,4.75,4.199999999999999,10.4,6.5,6.7,6.7,8.450000000000003,7.425000000000001,6.9625,5.5,4.9,4.8,5.1,5.2,5.125,5.0125,3.8,2.7,2.6,2.5,3.25,2.875,2.6999999999999997
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,3,441184.0,63026.28571428572,19.3,7.2,10.1,6.2,3.7,15.014285714285714,7.314285714285715,76.11428571428571,Spring,41,41,0.992708874098054,0.120536680255323,-2.4492935982947064e-16,1.0,46.50000000000001,1142.8016326530612,109.81877551020409,432557.9,424363.9,351404.8,348397.5,428460.9,389459.45,373293.0625,14.342857142857143,15.37142857142857,12.12857142857143,9.671428571428573,14.857142857142858,13.207142857142856,12.053571428571427,7.1571428571428575,6.728571428571429,5.571428571428571,5.257142857142857,6.942857142857143,6.185714285714286,5.701785714285714,75.15714285714286,78.32857142857142,76.25714285714285,82.0,76.74285714285713,77.35714285714286,78.79285714285714,17.8,16.8,11.7,11.0,17.300000000000004,14.599999999999998,13.0875,7.5,8.1,3.6,3.9,7.8,5.65,4.7125,10.5,10.4,6.1,6.4,10.450000000000003,8.375,7.4375,6.3,5.5,5.3,4.6,5.9,5.5,5.1625,3.4,3.8,2.4,2.3,3.5999999999999996,3.075,2.8125
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,4,421412.4,60201.77142857143,17.8,7.3,11.0,5.8,3.5,15.842857142857143,7.399999999999999,73.05714285714285,Spring,42,42,0.9350162426854148,-0.35460488704253545,-2.4492935982947064e-16,1.0,45.4,1157.4338775510203,117.23714285714284,441184.0,432557.9,349511.2,357104.8,436870.95,411904.25,384891.375,15.014285714285714,14.342857142857143,10.985714285714286,11.528571428571428,14.678571428571429,13.928571428571429,12.721428571428572,7.314285714285715,7.1571428571428575,5.285714285714286,5.271428571428571,7.235714285714286,6.621428571428572,5.958928571428571,76.11428571428571,75.15714285714286,79.68571428571428,81.32857142857142,75.63571428571429,77.32142857142857,78.05714285714286,19.3,17.8,12.1,11.8,18.55,16.5,14.125,7.2,7.5,3.4,3.4,7.35,6.55,5.125,10.1,10.5,6.5,6.0,10.3,9.375,7.9,6.2,6.3,4.9,4.6,6.25,5.7250000000000005,5.3625,3.7,3.4,2.7,2.6,3.55,3.4,2.9875000000000003
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,5,427289.1,61041.3,19.4,7.2,11.4,5.4,3.6,16.242857142857144,7.457142857142857,76.25714285714285,Spring,43,43,0.6631226582407952,-0.7485107481711012,-2.4492935982947064e-16,1.0,47.0,1238.6338775510203,121.12530612244899,421412.4,441184.0,424363.9,374560.7,431298.2,429879.55000000005,392929.825,15.842857142857143,15.014285714285714,15.37142857142857,10.757142857142856,15.428571428571429,15.142857142857142,13.260714285714284,7.399999999999999,7.314285714285715,6.728571428571429,5.228571428571429,7.357142857142857,7.15,6.225,73.05714285714285,76.11428571428571,78.32857142857142,76.67142857142858,74.58571428571429,75.66428571428571,77.02321428571427,17.8,19.3,16.8,11.9,18.55,17.925,14.875,7.3,7.2,8.1,3.9,7.25,7.525,5.612499999999999,11.0,10.1,10.4,6.9,10.55,10.5,8.525,5.8,6.2,5.5,5.3,6.0,5.95,5.5125,3.5,3.7,3.8,2.7,3.6,3.6,3.1
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,6,429910.8,61415.82857142857,18.8,7.1,11.4,6.5,4.0,15.742857142857144,7.528571428571429,73.2,Spring,44,44,0.23931566428755768,-0.970941817426052,-2.4492935982947064e-16,1.0,47.8,1152.3771428571429,118.52122448979594,427289.1,421412.4,432557.9,348443.7,424350.75,430610.85000000003,399520.875,16.242857142857144,15.842857142857143,14.342857142857143,11.642857142857142,16.042857142857144,15.360714285714288,13.946428571428571,7.457142857142857,7.399999999999999,7.1571428571428575,5.114285714285714,7.428571428571428,7.332142857142857,6.503571428571428,76.25714285714285,73.05714285714285,75.15714285714286,80.91428571428571,74.65714285714284,75.14642857142857,76.97142857142858,19.4,17.8,17.8,11.6,18.6,18.575,15.8125,7.2,7.3,7.5,3.9,7.25,7.3,6.0249999999999995,11.4,11.0,10.5,6.7,11.200000000000003,10.75,9.0875,5.4,5.8,6.3,4.8,5.6,5.925,5.5249999999999995,3.6,3.5,3.4,2.6,3.55,3.55,3.2125000000000004
Australia,Victoria,Gippsland,FARM_GIPPSLAND_DAIRY_PLAINS_FARM,2021,Q4,7,423133.5,60447.642857142855,18.5,8.3,12.2,6.2,3.6,14.971428571428572,7.514285714285714,73.8,Spring,45,45,-0.23931566428755743,-0.9709418174260521,-2.4492935982947064e-16,1.0,48.800000000000004,1104.8914285714286,112.4995918367347,429910.8,427289.1,441184.0,351404.8,428599.94999999995,429949.075,409704.26249999995,15.742857142857144,16.242857142857144,15.014285714285714,12.12857142857143,15.992857142857144,15.710714285714287,14.458928571428572,7.528571428571429,7.457142857142857,7.314285714285715,5.571428571428571,7.492857142857144,7.425,6.805357142857143,73.2,76.25714285714285,76.11428571428571,76.25714285714285,74.72857142857143,74.65714285714286,76.00714285714287,18.8,19.4,19.3,11.7,19.1,18.825000000000003,16.712500000000002,7.1,7.2,7.2,3.6,7.15,7.199999999999999,6.425,11.4,11.4,10.1,6.1,11.4,10.975000000000001,9.675,6.5,5.4,6.2,5.3,5.95,5.975,5.7375,4.0,3.6,3.7,2.4,3.8,3.7,3.3875
