Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,10,487757.5,69679.64285714286,17.0,7.2,10.6,6.2,3.2,17.071428571428573,7.1000000000000005,59.42857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,11,480901.4,68700.2,19.7,6.5,11.1,5.7,3.0,16.6,7.428571428571429,60.957142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,12,473046.8,67578.11428571428,17.4,7.4,12.0,6.1,3.3,18.014285714285712,7.114285714285714,57.642857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,13,452558.5,64651.21428571428,18.4,6.8,11.6,5.8,3.5,17.02857142857143,7.371428571428572,56.67142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,1,398041.1,56863.014285714286,12.1,4.3,6.0,4.8,2.1,7.957142857142857,4.785714285714286,68.97142857142858
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,2,406891.5,58127.357142857145,11.6,4.2,5.9,4.2,2.1,8.257142857142856,4.542857142857143,67.7
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,3,401988.6,57426.94285714285,11.8,3.5,6.8,4.3,2.2,8.142857142857142,4.742857142857143,67.8
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,4,395395.9,56485.12857142858,10.9,4.0,6.4,4.6,2.3,8.671428571428573,4.557142857142857,65.85714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,5,379809.8,54258.54285714286,12.4,4.1,6.7,4.3,2.4,8.357142857142858,5.042857142857143,62.05714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,6,378527.8,54075.4,11.7,4.1,6.3,4.8,2.1,9.114285714285714,4.785714285714286,65.44285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,7,390886.7,55840.95714285714,10.8,3.8,6.0,4.1,2.2,9.657142857142857,5.3999999999999995,61.55714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,8,393279.9,56182.84285714286,10.7,3.9,6.2,4.7,2.2,9.299999999999999,4.928571428571429,64.75714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,9,378305.2,54043.6,11.2,4.0,6.7,4.9,2.1,10.385714285714286,5.357142857142857,66.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,10,394604.0,56372.0,10.9,3.5,6.2,4.5,2.3,9.785714285714286,5.371428571428572,65.71428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,11,390923.2,55846.17142857143,12.6,3.4,5.5,4.6,2.0,9.728571428571428,5.514285714285714,63.58571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,12,403079.3,57582.75714285714,10.8,3.9,6.3,4.1,2.1,11.185714285714285,5.871428571428572,61.4
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,3,13,385166.8,55023.82857142857,10.9,3.4,6.4,4.4,2.3,11.385714285714286,5.471428571428571,61.542857142857144
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,1,496495.9,70927.98571428572,18.4,7.6,11.8,6.5,3.5,15.257142857142856,7.071428571428571,57.48571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,2,492567.1,70366.72857142857,18.5,7.8,10.8,6.4,3.6,16.67142857142857,7.6571428571428575,58.300000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,3,486985.5,69569.35714285714,18.1,7.7,11.8,6.6,3.3,17.085714285714285,7.3428571428571425,57.885714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,4,516770.5,73824.35714285714,20.2,8.1,11.4,6.0,3.5,16.414285714285715,7.228571428571429,60.15714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,5,514893.2,73556.17142857143,17.6,7.4,11.3,5.8,3.4,17.571428571428573,7.771428571428571,55.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,6,521096.9,74442.41428571429,21.4,8.1,12.4,6.0,3.1,16.714285714285715,7.571428571428571,54.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,7,504664.2,72094.88571428572,21.4,7.8,12.2,5.7,3.7,17.5,7.585714285714286,58.542857142857144
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,8,521602.8,74514.68571428572,21.6,7.7,12.2,6.1,3.1,18.585714285714285,8.0,53.385714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,9,529194.2,75599.17142857143,20.6,7.0,11.9,6.3,3.3,18.314285714285713,8.028571428571428,52.68571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,10,517692.4,73956.05714285714,19.5,7.6,11.6,6.0,3.1,17.771428571428572,8.328571428571427,53.67142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,11,503166.8,71880.97142857143,21.3,7.5,11.8,5.9,3.2,17.914285714285715,7.8,55.07142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,12,529067.6,75581.08571428571,22.1,7.9,12.1,5.6,3.4,18.142857142857142,8.042857142857143,51.34285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,4,13,530845.6,75835.08571428571,20.1,8.5,12.7,6.5,3.5,18.014285714285712,7.985714285714286,53.05714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,1,593939.3,84848.47142857143,27.2,10.0,16.6,7.1,4.0,22.7,8.928571428571429,58.771428571428565
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,2,574615.0,82087.85714285714,26.1,10.5,16.0,6.8,3.8,23.928571428571427,9.071428571428571,56.9
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,3,581582.6,83083.22857142857,26.0,10.6,16.0,7.2,4.3,24.228571428571428,8.942857142857143,59.142857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,4,594598.9,84942.7,26.6,9.4,16.4,6.9,3.7,22.785714285714285,8.928571428571429,55.357142857142854
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,5,580618.5,82945.5,28.0,11.0,15.8,6.7,3.9,24.585714285714285,9.242857142857144,54.785714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,6,606249.8,86607.1142857143,26.2,11.1,16.1,7.2,3.9,24.25714285714286,9.442857142857141,54.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,7,615334.9,87904.98571428572,24.6,11.5,16.1,6.8,4.1,24.47142857142857,9.014285714285714,55.971428571428575
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,8,601439.2,85919.8857142857,30.4,9.3,14.7,7.2,4.2,24.7,9.514285714285714,52.642857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,9,598199.9,85457.12857142858,29.6,11.4,17.2,7.0,3.6,24.8,9.485714285714286,51.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,10,587725.0,83960.71428571429,28.0,9.7,16.5,6.6,4.1,24.32857142857143,9.471428571428572,53.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,11,622786.8,88969.54285714286,30.7,10.1,14.6,6.1,4.4,24.857142857142858,9.842857142857143,52.94285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,12,598737.5,85533.92857142857,27.7,9.3,16.6,7.2,3.9,24.714285714285715,9.471428571428572,52.128571428571426
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,1,13,618736.6,88390.94285714286,26.6,9.9,15.5,6.6,4.0,26.414285714285715,9.514285714285714,53.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,1,508551.5,72650.21428571429,22.8,8.5,11.6,6.4,3.3,15.228571428571428,6.185714285714285,61.81428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,2,486723.4,69531.91428571429,20.5,7.7,13.5,5.3,3.3,14.642857142857142,6.142857142857143,63.41428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,3,495767.5,70823.92857142857,20.1,7.1,12.3,5.9,3.2,15.62857142857143,6.771428571428571,62.300000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,4,491384.0,70197.71428571429,21.9,7.2,12.2,5.7,3.2,15.299999999999999,6.728571428571429,61.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,5,489546.6,69935.22857142857,18.2,7.6,12.5,5.4,3.3,17.1,6.785714285714286,62.05714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,6,510788.5,72969.78571428571,17.9,8.2,10.9,5.8,3.4,17.32857142857143,7.014285714285714,60.199999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,7,507248.7,72464.1,18.8,6.7,11.4,6.1,3.2,15.742857142857144,7.0,61.785714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,8,487246.5,69606.64285714286,21.6,7.9,11.2,5.3,3.5,16.728571428571428,7.142857142857143,59.114285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,9,493500.5,70500.07142857143,19.1,6.7,10.5,6.4,3.4,17.47142857142857,7.114285714285714,56.528571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,10,485787.4,69398.2,20.6,6.8,10.6,5.5,3.4,16.8,6.857142857142857,58.785714285714285
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,11,459411.1,65630.15714285713,17.2,7.0,12.0,5.5,3.3,16.67142857142857,7.0,58.885714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,12,474667.7,67809.67142857143,16.7,6.4,12.1,5.4,3.2,18.257142857142856,7.571428571428571,56.971428571428575
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,2,13,491468.6,70209.8,18.9,6.5,11.5,5.6,3.3,18.414285714285715,7.214285714285714,57.142857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,1,415374.0,59339.142857142855,11.4,4.3,6.8,4.5,2.1,7.514285714285714,4.371428571428572,65.88571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,2,411559.6,58794.22857142857,10.4,4.5,6.3,4.7,2.4,8.442857142857143,4.428571428571429,68.3
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,3,408822.4,58403.200000000004,12.9,3.9,6.9,4.8,2.1,7.8,5.057142857142857,66.48571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,4,393188.6,56169.799999999996,12.3,4.2,6.6,4.6,2.1,8.128571428571428,4.957142857142857,64.6
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,5,393980.8,56282.97142857143,11.9,4.3,5.6,4.1,2.0,9.528571428571428,4.714285714285714,65.11428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,6,396296.5,56613.78571428572,10.1,3.5,6.7,4.6,2.3,8.8,4.871428571428572,62.57142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,7,412077.4,58868.200000000004,12.3,3.6,6.4,4.9,2.2,9.857142857142858,5.242857142857143,61.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,8,411884.9,58840.700000000004,11.2,4.3,6.3,4.9,2.1,10.585714285714285,5.314285714285715,62.1
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,9,393430.9,56204.41428571429,10.3,3.5,6.5,4.4,2.1,10.814285714285715,5.457142857142857,62.1
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,10,381052.0,54436.0,11.2,4.3,6.3,4.2,2.2,11.142857142857142,5.185714285714285,62.4
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,11,383996.8,54856.68571428571,12.4,4.1,5.6,4.1,2.2,10.985714285714286,5.242857142857143,63.199999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,12,388006.5,55429.5,11.7,4.3,6.3,4.3,2.3,10.557142857142859,5.8,59.81428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,3,13,410548.8,58649.82857142857,11.3,3.8,6.6,4.8,2.3,11.028571428571428,5.614285714285714,64.14285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,1,499293.8,71327.68571428572,19.1,7.4,11.9,5.9,3.5,15.285714285714286,7.614285714285714,60.41428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,2,495108.9,70729.84285714287,19.4,8.2,10.1,6.1,3.6,16.757142857142856,7.7,55.628571428571426
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,3,507343.6,72477.65714285713,18.0,7.7,12.0,6.3,3.3,16.071428571428573,7.142857142857143,56.971428571428575
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,4,486118.4,69445.48571428572,18.2,7.9,11.4,6.1,3.1,17.2,7.714285714285714,55.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,5,507574.3,72510.61428571428,19.6,8.4,10.3,5.6,3.6,16.757142857142856,7.6571428571428575,58.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,6,489532.0,69933.14285714286,19.8,8.0,12.3,5.7,3.5,16.6,7.928571428571429,57.41428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,7,529137.6,75591.08571428571,20.1,8.5,10.5,6.3,3.1,16.657142857142855,7.542857142857143,56.92857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,8,500791.6,71541.65714285713,20.3,7.2,11.9,6.5,3.1,16.9,7.742857142857143,57.34285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,9,517417.0,73916.71428571429,20.4,8.5,13.0,6.3,3.3,18.614285714285717,7.771428571428571,57.0
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,10,540495.2,77213.59999999999,22.5,8.5,12.2,5.9,3.1,18.385714285714283,7.8,56.771428571428565
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,11,508868.1,72695.44285714286,20.9,8.9,11.0,5.6,3.6,18.271428571428572,8.27142857142857,54.65714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,12,531587.9,75941.12857142858,19.0,7.6,11.3,6.3,3.7,19.214285714285715,7.871428571428572,53.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,4,13,526416.0,75202.28571428571,20.2,8.6,12.5,6.0,3.7,19.5,8.485714285714286,54.65714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,1,600713.0,85816.14285714286,29.0,10.2,16.0,6.6,3.6,22.228571428571428,8.471428571428572,57.5
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,2,586263.9,83751.98571428572,25.5,10.7,15.4,6.4,4.2,22.614285714285717,8.8,54.65714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,3,608758.7,86965.52857142857,27.8,11.3,15.4,6.4,4.1,23.142857142857142,8.657142857142857,58.44285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,4,582550.8,83221.54285714286,25.8,11.0,16.4,6.2,4.2,24.099999999999998,8.8,55.857142857142854
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,5,625775.1,89396.44285714286,24.6,11.3,16.4,6.9,3.9,23.37142857142857,9.228571428571428,55.74285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,6,593783.1,84826.15714285713,26.1,9.3,16.5,7.3,3.9,24.599999999999998,9.0,57.08571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,7,596245.6,85177.94285714286,25.0,11.5,15.7,6.6,3.7,24.400000000000002,9.185714285714285,57.34285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,8,620533.6,88647.65714285713,25.0,10.9,14.5,6.3,4.3,24.942857142857143,9.614285714285714,52.800000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,9,609002.8,87000.40000000001,28.2,11.2,16.4,7.0,3.7,24.24285714285714,9.257142857142856,56.48571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,10,633034.8,90433.54285714286,27.4,11.7,16.2,7.3,3.8,25.814285714285713,9.157142857142857,55.885714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,11,621641.9,88805.98571428572,28.0,11.4,16.2,6.3,4.1,25.8,9.357142857142858,52.300000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,12,587252.8,83893.25714285715,29.2,9.3,16.0,6.8,4.2,26.5,9.299999999999999,52.74285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,1,13,624212.9,89173.27142857143,24.1,11.0,17.3,6.3,3.8,25.67142857142857,9.514285714285714,52.857142857142854
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,1,514003.7,73429.1,21.7,8.5,13.0,5.2,3.2,14.542857142857143,6.385714285714286,61.32857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,2,517319.1,73902.72857142857,19.9,7.7,12.7,6.2,2.9,16.32857142857143,6.414285714285714,63.82857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,3,520241.5,74320.21428571429,19.3,8.6,12.4,6.1,3.4,15.457142857142857,6.242857142857143,61.228571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,4,486528.5,69504.07142857143,22.4,8.0,13.1,5.3,3.1,16.771428571428572,6.814285714285715,58.58571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,5,505169.9,72167.12857142858,18.0,8.0,11.3,6.4,3.0,15.957142857142857,6.5,61.18571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,6,482969.7,68995.67142857143,22.1,7.0,12.5,5.5,3.1,16.4,7.128571428571428,60.9
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,7,486278.3,69468.32857142857,18.9,7.4,11.9,5.4,3.3,17.014285714285712,6.742857142857143,57.385714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,8,499473.7,71353.38571428572,20.9,8.2,12.4,6.3,2.9,16.942857142857143,6.8428571428571425,60.31428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,9,504899.9,72128.55714285714,18.3,8.1,10.6,5.5,3.3,17.014285714285712,6.771428571428571,61.55714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,10,486564.3,69509.18571428572,18.1,8.0,11.5,5.4,3.1,18.057142857142857,7.171428571428572,59.51428571428572
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,11,481588.0,68798.28571428571,20.4,6.7,12.3,6.0,3.1,17.814285714285713,7.085714285714286,55.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,12,474762.2,67823.17142857143,19.4,7.6,11.0,5.6,3.0,18.02857142857143,7.2,58.471428571428575
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,2,13,489344.0,69906.28571428571,20.4,7.4,10.0,5.6,3.2,17.3,7.228571428571429,57.4
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,1,400435.2,57205.02857142857,13.3,4.4,6.7,4.6,2.0,9.214285714285714,4.742857142857143,65.21428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,2,400669.7,57238.52857142857,11.1,3.7,6.5,4.1,2.1,7.6571428571428575,4.557142857142857,63.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,3,402238.6,57462.65714285714,11.1,4.4,6.2,4.5,2.0,8.542857142857143,4.8,63.642857142857146
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,4,404289.6,57755.65714285714,12.9,3.8,6.5,4.5,2.1,8.657142857142857,4.5,66.68571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,5,419106.1,59872.299999999996,11.7,4.3,6.2,4.7,2.3,10.185714285714285,4.985714285714286,62.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,6,416311.6,59473.08571428571,11.1,4.2,6.1,4.1,2.0,8.72857142857143,5.057142857142857,63.271428571428565
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,7,406538.8,58076.97142857143,10.7,3.5,6.2,4.5,2.3,9.828571428571427,4.8999999999999995,66.61428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,8,387103.9,55300.55714285715,11.6,4.3,6.6,4.4,2.0,9.9,4.971428571428571,62.48571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,9,412487.8,58926.82857142857,10.9,4.3,6.6,4.1,2.3,9.828571428571427,5.171428571428572,61.871428571428574
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,10,398523.7,56931.95714285714,12.1,4.3,6.0,4.9,2.0,11.299999999999999,5.557142857142857,61.48571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,11,403497.7,57642.52857142857,12.3,4.3,5.6,4.9,2.3,9.700000000000001,5.228571428571429,62.18571428571429
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,12,387140.0,55305.71428571428,11.4,4.1,6.5,4.2,2.1,10.557142857142859,5.8,61.4
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,3,13,397787.4,56826.77142857143,12.2,3.7,6.2,4.5,2.0,11.071428571428571,5.285714285714286,63.457142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,1,482552.2,68936.02857142857,19.0,7.6,11.8,6.0,3.4,15.885714285714286,7.614285714285714,60.5
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,2,513085.8,73297.97142857143,21.6,6.6,11.6,6.2,3.4,16.071428571428573,7.114285714285714,56.74285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,3,522655.4,74665.05714285714,17.7,7.4,11.3,6.5,3.2,17.04285714285714,7.442857142857143,58.82857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,4,490771.9,70110.27142857143,18.0,7.1,11.0,6.6,3.3,16.642857142857142,7.814285714285715,55.05714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,5,503026.7,71860.95714285715,21.1,7.0,10.4,6.4,3.4,17.285714285714285,7.942857142857143,56.91428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,6,530303.7,75757.67142857143,20.9,8.0,10.5,6.2,3.6,18.1,7.8428571428571425,55.228571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,7,496976.5,70996.64285714286,19.5,8.5,10.7,5.7,3.2,17.7,7.714285714285714,55.91428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,8,507411.3,72487.32857142857,20.6,7.9,11.8,6.4,3.1,18.67142857142857,7.957142857142857,57.57142857142857
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,9,522007.6,74572.51428571428,20.6,7.5,11.5,6.5,3.7,17.242857142857144,8.185714285714285,57.699999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,10,530963.7,75851.95714285714,18.6,8.6,11.3,6.5,3.2,18.842857142857145,7.942857142857143,56.01428571428572
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,11,518498.9,74071.27142857143,22.2,8.6,11.1,6.4,3.6,17.771428571428572,7.871428571428572,51.800000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,12,513870.2,73410.02857142857,19.2,7.4,11.7,5.6,3.5,17.95714285714286,8.428571428571429,54.0
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,4,13,546917.9,78131.12857142858,23.8,7.7,12.1,5.6,3.6,19.52857142857143,8.6,51.728571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,1,623360.2,89051.45714285714,26.2,10.5,14.4,6.9,3.7,24.142857142857142,8.6,55.457142857142856
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,2,609268.8,87038.40000000001,25.0,11.0,15.4,7.4,3.7,22.485714285714288,8.585714285714285,55.228571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,3,594914.4,84987.77142857143,27.2,10.0,16.9,6.4,3.9,23.685714285714287,9.014285714285714,55.871428571428574
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,4,605229.7,86461.3857142857,30.0,9.3,14.4,6.3,4.2,23.314285714285713,8.757142857142856,53.92857142857143
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2024,1,5,622738.3,88962.6142857143,24.6,9.7,16.0,6.5,4.4,24.214285714285715,8.714285714285714,54.800000000000004
